0,0.297554,-0.622313,-0.245083,-0.870646,-0.916025,-0.907488,0,0.916159,0.143399,0.548988,0.732400,0.507467,0.881378,0,0.770596,0.903095,0.726142,0.931531,-0.765715,-0.827551,0,-0.038706,-0.892611,0.103893,0.776786,0.042080,-0.648124,0,0.093555,-0.246749,-0.583005,0.371762,0.088858,-0.000693,0,-0.312704,0.721793,0.664393,0.417687,-0.589532,-0.018531,0,-0.434500,0.168200,-0.706288,-0.337596,0.442058,-0.637818,0,0.633670,0.159369,-0.244182,-0.457029,-0.972298,-0.935691,0,0.606857,-0.339457,0.051953,-0.169123,-0.204279,-0.013055,0,0.606857,0.060543,0.451953,-0.069123,-0.504279,0.286945,0,0.265945,0.005242,0.515017,0.954158,-0.361817,-0.837837,0,0.065945,-0.294758,0.415017,0.854158,-0.361817,-0.437837,0,-0.009574,0.237522,-0.059306,0.394725,-0.350337,-0.109612,0,-0.409574,-0.062478,0.040694,0.694725,-0.250337,0.290388,0,0.199585,0.063785,-0.475235,-0.397312,-0.365120,-0.886755,0,-0.200415,0.463785,-0.175235,-0.097312,-0.265120,-0.786755,0
1,-0.200415,0.463785,-0.175235,-0.097312,-0.265120,-0.786755,0,0.265945,0.005242,0.515017,0.954158,-0.361817,-0.837837,0,-0.434500,0.168200,-0.706288,-0.337596,0.442058,-0.637818,0,0.916159,0.143399,0.548988,0.732400,0.507467,0.881378,0,0.093555,-0.246749,-0.583005,0.371762,0.088858,-0.000693,0,-0.038706,-0.892611,0.103893,0.776786,0.042080,-0.648124,0,0.065945,-0.294758,0.415017,0.854158,-0.361817,-0.437837,0,-0.409574,-0.062478,0.040694,0.694725,-0.250337,0.290388,0,-0.067235,0.234513,0.169891,0.528423,-0.313469,-0.912296,0,0.032765,0.234513,0.169891,0.128423,-0.613469,-0.512296,0,0.140830,0.255799,-0.078650,0.297402,0.574763,0.021780,0,0.540830,0.155799,-0.378650,0.497402,0.174763,0.421780,0,0.127425,-0.469680,-0.339556,0.674274,0.065469,-0.424408,0,0.027425,-0.569680,-0.539556,0.574274,0.365469,-0.624408,0,-0.071815,-0.078618,0.327856,0.874442,-0.306077,-0.073725,0,-0.471815,-0.178618,0.227856,0.474442,-0.306077,-0.373725,0
2,-0.409574,-0.062478,0.040694,0.694725,-0.250337,0.290388,0,0.540830,0.155799,-0.378650,0.497402,0.174763,0.421780,0,0.127425,-0.469680,-0.339556,0.674274,0.065469,-0.424408,0,0.027425,-0.569680,-0.539556,0.574274,0.365469,-0.624408,0,0.265945,0.005242,0.515017,0.954158,-0.361817,-0.837837,0,-0.038706,-0.892611,0.103893,0.776786,0.042080,-0.648124,0,0.065945,-0.294758,0.415017,0.854158,-0.361817,-0.437837,0,-0.071815,-0.078618,0.327856,0.874442,-0.306077,-0.073725,0,0.065628,0.146661,-0.068978,0.596063,-0.037787,0.456084,0,0.065628,-0.253339,-0.468978,0.596063,-0.037787,0.056084,0,-0.022575,-0.519680,-0.439556,0.624274,0.115469,-0.624408,0,0.377425,-0.819680,-0.139556,0.624274,-0.084531,-0.524408,0,0.013620,-0.343684,0.409455,0.765472,-0.159869,-0.842981,0,0.113620,-0.143684,0.609455,1.165472,0.140131,-0.442980,0,-0.102935,-0.286688,0.471437,0.964300,-0.333947,-0.355781,0,-0.302935,-0.186688,0.671437,0.864300,-0.333947,-0.555781,0
3,-0.022575,-0.519680,-0.439556,0.624274,0.115469,-0.624408,0,-0.409574,-0.062478,0.040694,0.694725,-0.250337,0.290388,0,0.540830,0.155799,-0.378650,0.497402,0.174763,0.421780,0,0.027425,-0.569680,-0.539556,0.574274,0.365469,-0.624408,0,-0.038706,-0.892611,0.103893,0.776786,0.042080,-0.648124,0,-0.071815,-0.078618,0.327856,0.874442,-0.306077,-0.073725,0,0.065628,-0.253339,-0.468978,0.596063,-0.037787,0.056084,0,0.113620,-0.143684,0.609455,1.165472,0.140131,-0.442980,0,-0.316075,-0.191079,-0.299431,0.759499,0.032566,-0.267010,0,0.083925,-0.591079,-0.499431,0.959499,-0.367434,-0.467010,0,0.284127,-0.306940,-0.459103,0.435838,0.270116,-0.201314,0,0.584127,-0.206940,-0.159103,0.235838,-0.029884,0.198686,0,-0.155260,-0.485614,0.115874,0.925614,-0.131999,-0.460924,0,-0.355260,-0.485614,0.215874,0.825614,-0.431999,-0.360924,0,0.089624,-0.298512,0.170239,0.780768,-0.048828,-0.193448,0,-0.210376,-0.198512,0.070239,0.580768,0.051172,-0.493448,0
4,-0.355260,-0.485614,0.215874,0.825614,-0.431999,-0.360924,0,-0.316075,-0.191079,-0.299431,0.759499,0.032566,-0.267010,0,-0.038706,-0.892611,0.103893,0.776786,0.042080,-0.648124,0,0.083925,-0.591079,-0.499431,0.959499,-0.367434,-0.467010,0,0.027425,-0.569680,-0.539556,0.574274,0.365469,-0.624408,0,-0.022575,-0.519680,-0.439556,0.624274,0.115469,-0.624408,0,0.284127,-0.306940,-0.459103,0.435838,0.270116,-0.201314,0,-0.155260,-0.485614,0.115874,0.925614,-0.131999,-0.460924,0,-0.235667,-0.238346,-0.141778,0.792557,-0.099716,-0.413967,0,-0.635668,-0.638346,-0.041778,1.092556,-0.199716,-0.613967,0,0.122610,-0.741845,-0.297769,0.868143,-0.162677,-0.457567,0,0.022610,-0.741845,-0.197769,0.868143,-0.462677,-0.557567,0,0.102425,-0.644680,-0.589556,0.599274,0.240469,-0.624408,0,-0.297575,-0.244680,-0.189556,0.599274,0.240469,-0.924408,0,0.164433,-0.296277,-0.271614,0.680726,0.169059,-0.431119,0,0.364433,-0.396277,0.128386,0.980726,0.069059,-0.331119,0
5,-0.316075,-0.191079,-0.299431,0.759499,0.032566,-0.267010,0,-0.235667,-0.238346,-0.141778,0.792557,-0.099716,-0.413967,0,-0.635668,-0.638346,-0.041778,1.092556,-0.199716,-0.613967,0,0.083925,-0.591079,-0.499431,0.959499,-0.367434,-0.467010,0,-0.022575,-0.519680,-0.439556,0.624274,0.115469,-0.624408,0,0.027425,-0.569680,-0.539556,0.574274,0.365469,-0.624408,0,0.022610,-0.741845,-0.197769,0.868143,-0.462677,-0.557567,0,0.122610,-0.741845,-0.297769,0.868143,-0.162677,-0.457567,0,-0.175871,-0.314713,-0.120605,0.676028,-0.033575,-0.340488,0,0.024129,-0.214713,0.079395,0.476028,-0.033575,-0.340488,0,-0.375871,-0.714713,-0.370605,1.126028,-0.383575,-0.440489,0,-0.275871,-0.914713,0.029395,1.326028,-0.283575,-0.540489,0,0.102425,-0.544680,-0.389556,0.599274,0.240469,-0.724408,0,-0.297575,-0.544680,-0.789556,0.899274,-0.059531,-0.924408,0,0.072610,-0.641845,-0.147769,0.768143,-0.212677,-0.507567,0,0.372610,-0.441845,-0.247769,0.568143,-0.612677,-0.207567,0
6,0.122610,-0.741845,-0.297769,0.868143,-0.162677,-0.457567,0,-0.375871,-0.714713,-0.370605,1.126028,-0.383575,-0.440489,0,0.072610,-0.641845,-0.147769,0.768143,-0.212677,-0.507567,0,-0.297575,-0.544680,-0.789556,0.899274,-0.059531,-0.924408,0,0.022610,-0.741845,-0.197769,0.868143,-0.462677,-0.557567,0,-0.635668,-0.638346,-0.041778,1.092556,-0.199716,-0.613967,0,0.102425,-0.544680,-0.389556,0.599274,0.240469,-0.724408,0,0.083925,-0.591079,-0.499431,0.959499,-0.367434,-0.467010,0,-0.126631,-0.828279,-0.334187,0.997085,-0.173126,-0.449028,0,0.173369,-1.028279,-0.034187,0.697085,-0.573126,-0.449028,0,-0.012483,-0.593262,-0.368663,0.833708,-0.036104,-0.815987,0,0.187517,-0.593262,-0.168663,0.833708,0.163896,-0.715987,0,-0.306529,-0.690096,-0.119774,0.880350,-0.231197,-0.585767,0,-0.306529,-0.690096,0.180226,0.980350,-0.331197,-0.585767,0,0.193175,-0.467879,-0.344494,0.879387,-0.063483,-0.695709,0,0.093175,-0.567879,-0.444494,0.479387,-0.063483,-0.295709,0
7,0.022610,-0.741845,-0.197769,0.868143,-0.462677,-0.557567,0,0.122610,-0.741845,-0.297769,0.868143,-0.162677,-0.457567,0,0.072610,-0.641845,-0.147769,0.768143,-0.212677,-0.507567,0,-0.375871,-0.714713,-0.370605,1.126028,-0.383575,-0.440489,0,-0.126631,-0.828279,-0.334187,0.997085,-0.173126,-0.449028,0,-0.297575,-0.544680,-0.789556,0.899274,-0.059531,-0.924408,0,-0.635668,-0.638346,-0.041778,1.092556,-0.199716,-0.613967,0,0.083925,-0.591079,-0.499431,0.959499,-0.367434,-0.467010,0,0.072610,-0.841845,-0.347769,0.868143,-0.412677,-0.607567,0,0.072610,-0.741845,-0.547769,0.868143,-0.612677,-0.807567,0,-0.051631,-0.678279,-0.259187,0.847085,-0.298126,-0.474028,0,-0.451631,-0.978279,-0.259187,0.647085,-0.598126,-0.174028,0,-0.212103,-0.586479,-0.561872,1.048180,-0.116329,-0.586718,0,0.087897,-0.986479,-0.261872,0.948180,0.183671,-0.986718,0,-0.275871,-0.514713,-0.370605,1.126028,-0.283575,-0.440489,0,-0.575871,-0.314713,-0.570605,1.026028,0.016425,-0.840489,0
8,-0.212103,-0.586479,-0.561872,1.048180,-0.116329,-0.586718,0,-0.275871,-0.514713,-0.370605,1.126028,-0.283575,-0.440489,0,0.072610,-0.741845,-0.547769,0.868143,-0.612677,-0.807567,0,-0.635668,-0.638346,-0.041778,1.092556,-0.199716,-0.613967,0,0.083925,-0.591079,-0.499431,0.959499,-0.367434,-0.467010,0,-0.375871,-0.714713,-0.370605,1.126028,-0.383575,-0.440489,0,-0.575871,-0.314713,-0.570605,1.026028,0.016425,-0.840489,0,-0.297575,-0.544680,-0.789556,0.899274,-0.059531,-0.924408,0,-0.143987,-0.650596,-0.366238,1.087104,-0.099952,-0.613603,0,0.056013,-0.850596,-0.466238,0.787104,-0.199952,-0.513603,0,-0.381529,-0.590096,-0.294774,0.980350,-0.306197,-0.610767,0,0.018471,-0.390096,-0.594774,0.980350,-0.406197,-0.710767,0,-0.045973,-0.652896,-0.535018,1.142764,-0.375505,-0.353749,0,0.154027,-0.952896,-0.135018,1.342764,-0.675505,-0.753749,0,-0.336723,-0.529696,-0.780081,0.862651,0.078447,-0.982448,0,-0.136723,-0.729696,-0.680081,0.962651,-0.321553,-1.182448,0
9,-0.143987,-0.650596,-0.366238,1.087104,-0.099952,-0.613603,0,-0.212103,-0.586479,-0.561872,1.048180,-0.116329,-0.586718,0,-0.136723,-0.729696,-0.680081,0.962651,-0.321553,-1.182448,0,-0.336723,-0.529696,-0.780081,0.862651,0.078447,-0.982448,0,0.072610,-0.741845,-0.547769,0.868143,-0.612677,-0.807567,0,-0.375871,-0.714713,-0.370605,1.126028,-0.383575,-0.440489,0,-0.297575,-0.544680,-0.789556,0.899274,-0.059531,-0.924408,0,-0.045973,-0.652896,-0.535018,1.142764,-0.375505,-0.353749,0,-0.178045,-0.718538,-0.364055,0.967642,-0.108140,-0.700161,0,-0.178045,-0.618538,-0.164055,1.067642,0.191860,-0.900161,0,-0.136723,-0.729696,-0.630081,0.812651,-0.021553,-0.982448,0,-0.236723,-0.929696,-0.730081,0.912651,-0.421553,-1.082448,0,-0.151631,-0.728279,-0.359187,0.897085,-0.498126,-0.524028,0,-0.151631,-0.728279,-0.759187,1.297085,-0.498126,-0.924028,0,-0.071774,-0.498788,-0.762287,1.021019,-0.217518,-0.639079,0,-0.171774,-0.898788,-0.662287,1.321019,-0.517518,-0.339079,0
0,0.934978,-0.842243,-0.710572,0.190477,-0.832090,-0.872659,0,-0.598295,0.302940,-0.700135,0.253742,0.690959,-0.048742,0,0.515821,-0.826359,-0.405099,0.300079,-0.273244,-0.120292,0,0.302004,-0.387770,-0.388480,0.128363,-0.982671,0.311441,0,-0.598394,0.137620,0.694274,-0.590608,0.381818,-0.282380,0,-0.071122,0.408879,-0.377533,0.625937,0.109014,0.368726,0,0.411550,-0.184238,-0.874425,-0.726070,0.121489,0.716183,0,-0.038589,-0.082790,-0.143971,-0.565834,-0.353735,0.714831,0,0.268341,-0.169651,-0.705353,0.122109,-0.070565,-0.360701,0,0.468341,-0.269651,-0.705353,0.222109,-0.070565,-0.160701,0,0.408913,-0.707064,-0.496789,0.214221,-0.527957,0.095575,0,0.708913,-0.607064,-0.696789,-0.085779,-0.327958,0.395575,0,-0.334758,0.173250,0.058370,0.117665,0.345416,0.143173,0,-0.334758,0.273250,0.458370,-0.282335,0.545416,0.043173,0,0.186481,-0.233514,-0.609198,-0.545952,-0.016123,0.715507,0,-0.113519,-0.133514,-0.509198,-0.345952,0.183877,0.415507,0
1,-0.071122,0.408879,-0.377533,0.625937,0.109014,0.368726,0,0.934978,-0.842243,-0.710572,0.190477,-0.832090,-0.872659,0,0.515821,-0.826359,-0.405099,0.300079,-0.273244,-0.120292,0,-0.113519,-0.133514,-0.509198,-0.345952,0.183877,0.415507,0,0.411550,-0.184238,-0.874425,-0.726070,0.121489,0.716183,0,0.468341,-0.269651,-0.705353,0.222109,-0.070565,-0.160701,0,0.408913,-0.707064,-0.496789,0.214221,-0.527957,0.095575,0,0.186481,-0.233514,-0.609198,-0.545952,-0.016123,0.715507,0,0.431928,-0.316682,-0.544052,0.308207,-0.461538,-0.251967,0,0.731928,-0.216682,-0.844052,0.108207,-0.661538,-0.551967,0,0.201151,-0.579936,-0.457148,-0.022936,-0.044683,0.147608,0,0.201151,-0.179936,-0.757149,-0.022936,-0.044683,0.147608,0,0.439946,-0.226945,-0.789889,-0.351980,-0.074538,0.177741,0,0.139946,-0.226945,-0.489889,-0.551980,0.325462,-0.022259,0,0.297697,-0.570289,-0.452994,-0.265865,-0.272040,0.305541,0,0.597697,-0.170289,-0.852994,-0.465865,-0.272040,0.405541,0
2,-0.071122,0.408879,-0.377533,0.625937,0.109014,0.368726,0,0.468341,-0.269651,-0.705353,0.222109,-0.070565,-0.160701,0,0.731928,-0.216682,-0.844052,0.108207,-0.661538,-0.551967,0,0.439946,-0.226945,-0.789889,-0.351980,-0.074538,0.177741,0,0.515821,-0.826359,-0.405099,0.300079,-0.273244,-0.120292,0,0.411550,-0.184238,-0.874425,-0.726070,0.121489,0.716183,0,0.431928,-0.316682,-0.544052,0.308207,-0.461538,-0.251967,0,0.201151,-0.579936,-0.457148,-0.022936,-0.044683,0.147608,0,0.298609,0.169614,-0.541443,0.424023,-0.080776,0.104013,0,0.198609,0.369614,-0.841443,0.424023,-0.280776,0.104013,0,0.585937,-0.121813,-0.816971,-0.021887,-0.368038,-0.287113,0,0.285937,-0.221813,-0.816971,-0.421887,-0.368038,-0.187113,0,0.463686,-0.505298,-0.639762,-0.312995,-0.075877,0.297946,0,0.163686,-0.205298,-0.939762,-0.212995,0.224123,0.297946,0,0.316539,-0.548309,-0.500600,0.142635,-0.153111,-0.152179,0,0.316539,-0.448309,-0.800600,0.442635,0.046889,-0.352179,0
3,0.468341,-0.269651,-0.705353,0.222109,-0.070565,-0.160701,0,0.316539,-0.548309,-0.500600,0.142635,-0.153111,-0.152179,0,0.316539,-0.448309,-0.800600,0.442635,0.046889,-0.352179,0,0.198609,0.369614,-0.841443,0.424023,-0.280776,0.104013,0,0.298609,0.169614,-0.541443,0.424023,-0.080776,0.104013,0,0.731928,-0.216682,-0.844052,0.108207,-0.661538,-0.551967,0,0.515821,-0.826359,-0.405099,0.300079,-0.273244,-0.120292,0,0.439946,-0.226945,-0.789889,-0.351980,-0.074538,0.177741,0,0.292440,-0.308980,-0.502977,0.282372,-0.011838,-0.056440,0,0.392440,-0.408980,-0.602977,-0.117628,-0.111838,-0.156440,0,0.357574,0.060652,-0.821022,0.433329,-0.116943,-0.024083,0,0.257574,-0.039348,-0.521022,0.733329,-0.416943,-0.424083,0,0.615269,-0.123534,-0.692748,0.166115,-0.471157,-0.123977,0,0.515269,-0.323534,-0.992748,-0.033885,-0.371157,-0.223977,0,0.377884,-0.626652,-0.597494,-0.125951,-0.073891,0.028725,0,0.777884,-0.226652,-0.597494,-0.025951,-0.173891,0.028725,0
